Cantidad de Procesos,Hora de Inicio,Hora de Fin
100,14,316.1755853552585
100,15,341.3958592722287
100,16,356.65614799167446
100,17,530.6443328007771
100,18,411.0192774785383
100,19,444.5822433960757
100,20,660.522153939614
100,21,685.6345677545308
100,22,706.2927312621777
100,23,707.449836784174
100,24,725.0337058249031
100,25,746.9978640095092
100,26,735.2320217406481
100,27,752.4463414618473
100,28,808.5186565884771
100,29,828.3090108577544
100,30,856.3868787520755
100,31,846.6599708535126
100,32,892.8654992751104
100,33,964.7798718755217
100,34,990.6668231007407
100,35,934.8900472978269
100,36,978.6424868459117
100,37,946.616367080113
100,38,1087.5818496083775
100,39,1065.2207129823228
100,40,1058.1585767476927
100,41,1016.2761484113558
100,42,1035.9374259033289
100,43,1107.652711256596
100,44,1067.3144499126877
100,45,1161.8741610090185
100,46,1174.9153948938772
100,47,1192.6320283673965
100,48,1202.2686445317013
100,49,1248.6886877435202
100,50,1322.5756855215884
100,51,1247.0416470162695
100,52,1322.5478146121086
100,53,1369.3382445357045
100,54,1380.1631663867354
100,55,1394.6328755842321
100,56,1297.547431423269
100,57,1367.9425092206152
100,58,1446.9545125104078
100,59,1447.7642537029783
100,60,1370.1373386568068
100,61,1381.5157581727533
100,62,1396.9922989530553
100,63,1452.2721829058587
100,64,1514.7464801231888
100,65,1466.1919335622392
100,66,1439.4663131893371
100,67,1490.006562236818
100,68,1464.3601032114686
100,69,1525.2227807082786
100,70,1534.2606095162407
100,71,1541.5956768130989
100,72,1554.953137106225
100,73,1567.6159418920836
100,74,1550.8018389974686
100,75,1561.102269616119
100,76,1578.8875959147063
100,77,1616.1114799338782
100,78,1631.269527343353
100,79,1603.4778687295668
100,80,1615.7192872418043
100,81,1692.9725460773423
100,82,1652.09837077383
100,83,1798.944924279045
100,84,1671.8773331518819
100,85,1683.972815505558
100,86,1687.4487990150683
100,87,1791.1177015519377
100,88,1733.5077983619199
100,89,1736.281913153939
100,90,1817.4931270217623
100,91,1908.444301320726
100,92,1851.8692674665378
100,93,1908.9708630341727
100,94,1968.8271486269143
100,95,1989.674958185583
100,96,1993.1678398228905
100,97,2007.7409291819022
100,98,2040.0170178228316
100,99,2007.421966976347
150,0,59.865610821636004
150,1,78.55171693349378
150,2,36.875825556444184
150,3,99.04311486775983
150,4,140.49068215028979
150,5,170.81667545953235
150,6,187.65101395844698
150,7,173.5540066080636
150,8,234.66670655258167
150,9,215.95636619101828
150,10,316.42234394944063
150,11,272.6842955434061
150,12,284.86664618851927
150,13,438.85609631237327
150,14,371.87687731039574
150,15,493.07817889292295
150,16,364.532666236056
150,17,463.4558766337251
150,18,419.21316852554975
150,19,566.9724027635929
150,20,653.6814828569399
150,21,541.9692959512398
150,22,610.2014909961634
150,23,725.9362362240352
150,24,677.4493486158019
150,25,748.0905038150943
150,26,819.819389507037
150,27,751.4768367771272
150,28,811.5568848565715
150,29,856.2227060757442
150,30,838.3063983904335
150,31,901.1217815526662
150,32,947.8505018696794
150,33,856.1130154564546
150,34,926.8156675283198
150,35,910.5755509651646
150,36,924.5250067321259
150,37,1000.7066260090157
150,38,1029.1005930446129
150,39,1056.3267020203498
150,40,1060.329371038307
150,41,1017.1931908396205
150,42,1090.881696813571
150,43,1062.5068866300007
150,44,1150.3491360973778
150,45,1211.2022288391365
150,46,1182.2340988651486
150,47,1234.4473587402085
150,48,1229.3713194008544
150,49,1254.1386194314425
150,50,1273.873884371123
150,51,1347.9663249447356
150,52,1273.9471156221966
150,53,1324.6914020948157
150,54,1380.6474402938231
150,55,1349.0522306016596
150,56,1300.8255948549695
150,57,1377.3646095245977
150,58,1394.804071099629
150,59,1450.0266060296244
150,60,1462.915627906696
150,61,1429.572858570726
150,62,1406.5157822602907
150,63,1455.294000355478
150,64,1430.760176520212
150,65,1524.8005172192845
150,66,1440.0933213148767
150,67,1494.3017193359358
150,68,1471.581569653837
150,69,1479.758845031491
150,70,1537.3440619164157
150,71,1550.0896232579053
150,72,1598.277405245072
150,73,1576.816223019405
150,74,1622.9743255858975
150,75,1664.7404272616766
150,76,1669.3330085140844
150,77,1676.8471198510094
150,78,1603.1273419813933
150,79,1653.2908385551807
150,80,1735.4740669448013
150,81,1637.9555635766249
150,82,1709.3630436710732
150,83,1665.560278197832
150,84,1756.6948259147434
150,85,1820.6477192584618
150,86,1699.3434742427453
150,87,1797.4616003720746
150,88,1888.5521010083892
150,89,1809.622894750966
150,90,1766.812321876035
150,91,1912.2678524775308
150,92,1852.8286245609859
150,93,1824.120435501876
150,94,1855.3566067192542
150,95,1996.2369688596493
150,96,1884.4259304786033
150,97,1915.521051791877
150,98,2055.165688722734
150,99,2055.620221603194
150,100,1968.7217379511278
150,101,2059.224729155465
150,102,2022.1388654877649
150,103,2031.9367580363676
150,104,2105.4512466424217
150,105,2019.176874171714
150,106,2167.1699080642134
150,107,2082.6647465853266
150,108,2139.9654467982705
150,109,2092.748060135402
150,110,2169.9193720947574
150,111,2129.6991401538403
150,112,2150.8130184727597
150,113,2097.488893200516
150,114,2102.7570392411344
150,115,2219.604486981213
150,116,2168.7306519524946
150,117,2183.9997128103346
150,118,2190.5210974017955
150,119,2155.973094357497
150,120,2149.282762489775
150,121,2166.227502826476
150,122,2226.543854675916
150,123,2197.892711946578
150,124,2199.3122575598636
150,125,2316.5622861719376
150,126,2275.780135456882
150,127,2278.091976703608
150,128,2225.9113127310575
150,129,2226.357215030175
150,130,2307.098040260866
150,131,2369.9526792082133
150,132,2286.413876916607
150,133,2347.2438804929398
150,134,2360.377566809282
150,135,2425.179048144686
150,136,2320.643760705737
150,137,2425.8284466494947
150,138,2378.797725818825
150,139,2351.385046088346
150,140,2436.812371006891
150,141,2443.4001059344278
150,142,2406.185717719776
150,143,2415.3755761913744
150,144,2382.6567318702746
150,145,2443.140501496134
150,146,2445.8357306519306
150,147,2520.2883978566038
150,148,2423.236542031981
150,149,2531.8694479976266
200,0,71.37384694783682
200,1,29.458045244494123
200,2,47.72046207470756
200,3,117.98812304060296
200,4,189.97974266364278
200,5,136.68412433593085
200,6,192.9074289718533
200,7,253.47561052323053
200,8,198.63464689269324
200,9,300.6041429598951
200,10,300.8475779878068
200,11,260.2333341123132
200,12,283.271756836614
200,13,293.04551455450553
200,14,321.82021994847094
200,15,364.7166088273782
200,16,449.23891060516934
200,17,537.8787006892696
200,18,507.96561796124445
200,19,520.2846623194148
200,20,572.9624397040336
200,21,612.922720537361
200,22,700.899135583144
200,23,737.7815340304251
200,24,776.5819893753776
200,25,732.5718499196151
200,26,830.9700697132834
200,27,843.7531065465454
200,28,779.8155847270064
200,29,866.0989463686998
200,30,863.2708195210722
200,31,825.3261910241442
200,32,963.2887815449644
200,33,870.2404053142573
200,34,999.8981253244101
200,35,911.0185440065228
200,36,923.939645330375
200,37,1016.8566313403923
200,38,1031.9695562752727
200,39,1016.1094099580021
200,40,1009.5777719945125
200,41,1161.3485238705655
200,42,1044.5612135584363
200,43,1192.4951669045377
200,44,1207.5406719062003
200,45,1210.2737951186766
200,46,1112.2190757940364
200,47,1122.2940056999903
200,48,1287.84519660496
200,49,1253.460688067806
200,50,1332.452413468008
200,51,1262.5995879984644
200,52,1266.043696796872
200,53,1330.6220128566931
200,54,1331.2834548630672
200,55,1364.930228262392
200,56,1358.0510153108614
200,57,1389.1567979559602
200,58,1395.359656780313
200,59,1420.0044838426195
200,60,1457.6406172213794
200,61,1430.995932639976
200,62,1498.9730994056674
200,63,1507.4709268311383
200,64,1425.1212205738218
200,65,1435.2382548351811
200,66,1439.9417170414201
200,67,1563.9227802085575
200,68,1567.3100649349337
200,69,1533.7923795071526
200,70,1581.7901728577451
200,71,1583.7850252016908
200,72,1566.075761931157
200,73,1535.296583342467
200,74,1554.7623599084004
200,75,1654.429865924425
200,76,1618.847048786829
200,77,1636.432180205206
200,78,1710.9615766453312
200,79,1611.8966900568223
200,80,1631.2103595761469
200,81,1795.4814764484406
200,82,1806.4188631510215
200,83,1818.0747801920668
200,84,1823.2495539012298
200,85,1697.5515918738402
200,86,1789.0025577196936
200,87,1861.6994538083138
200,88,1869.985042851182
200,89,1811.5589326530878
200,90,1903.5348390369163
200,91,1911.136392812467
200,92,1809.5792059323119
200,93,1924.4648352712707
200,94,1937.2418693743443
200,95,1993.7520251638482
200,96,1896.2347746332994
200,97,1929.0595032789156
200,98,1995.6875807157733
200,99,2025.793700232072
200,100,1979.4633223561095
200,101,2066.447819822036
200,102,1986.0047590022118
200,103,2058.59665317733
200,104,2124.6618594972606
200,105,2072.096560868281
200,106,2027.2320458005775
200,107,2146.0211136824846
200,108,2089.949186623893
200,109,2177.86407636952
200,110,2130.5911292445003
200,111,2080.493730730361
200,112,2093.175356976557
200,113,2165.7526725118973
200,114,2209.9850736628314
200,115,2167.5019485322173
200,116,2241.3033727562406
200,117,2245.046298292353
200,118,2139.7129181995692
200,119,2149.0967911407974
200,120,2261.5006122495465
200,121,2312.06031818077
200,122,2293.7919497710254
200,123,2259.2025712691507
200,124,2317.3592585236815
200,125,2248.159034310613
200,126,2268.3570603810967
200,127,2346.8686408486733
200,128,2363.282708134706
200,129,2307.5815000586376
200,130,2313.3425271643337
200,131,2279.4132124252264
200,132,2380.476158576658
200,133,2295.9976201067684
200,134,2404.9007754286513
200,135,2373.9459120426536
200,136,2330.6159217413006
200,137,2418.1133773611946
200,138,2429.695034675822
200,139,2354.530739630747
200,140,2393.648912483744
200,141,2365.436171022775
200,142,2444.3817517147195
200,143,2373.7153343500195
200,144,2386.989329378017
200,145,2500.9797763081765
200,146,2411.0588681006057
200,147,2462.907706636195
200,148,2429.3304504867633
200,149,2537.353801518075
200,150,2440.789361825998
200,151,2440.6662580395587
200,152,2562.2522747728417
200,153,2628.293423688696
200,154,2454.2464159417123
200,155,2512.7921948897815
200,156,2517.381314347018
200,157,2531.1831648864345
200,158,2530.2892544492797
200,159,2595.3653268683206
200,160,2531.7271076326792
200,161,2489.9765004250476
200,162,2606.4209125766433
200,163,2563.8471873820713
200,164,2558.404011105043
200,165,2565.2277597848984
200,166,2579.3201250136894
200,167,2655.6042953837764
200,168,2550.059452042154
200,169,2552.7050029540496
200,170,2629.0167581476135
200,171,2564.625140082418
200,172,2638.53544197902
200,173,2650.4195643194166
200,174,2683.059854794371
200,175,2588.8629353535116
200,176,2646.317022289175
200,177,2603.7638629741045
200,178,2596.914584358415
200,179,2604.995715501064
200,180,2613.4793519515647
200,181,2673.234014679636
200,182,2700.1373901096845
200,183,2673.4941972594647
200,184,2707.169305207615
200,185,2705.304649301206
200,186,2686.850719435282
200,187,2713.358885174606
200,188,2729.0184916913563
200,189,2690.341942898175
200,190,2732.7783457465157
200,191,2700.835675847725
200,192,2731.8031779212265
200,193,2738.9573246516484
200,194,2665.665653700229
200,195,2693.350296326238
200,196,2665.1804445350836
200,197,2666.4163622670976
200,198,2737.2596518414593
200,199,2668.1905120312977
