Cantidad de Procesos,Nombre,Hora de Inicio,Hora de Fin,Tiempo Total
25,Proceso(1),0,0,0
25,Proceso(2),0,12.698038819253389,12.698038819253389
25,Proceso(3),8.049347841893916,8.049347841893916,0.0
25,Proceso(4),8.049347841893916,12.698038819253389,4.648690977359474
25,Proceso(5),8.049347841893916,12.698038819253389,4.648690977359474
25,Proceso(6),8.049347841893916,12.698038819253389,4.648690977359474
25,Proceso(7),12.210123224030054,12.210123224030054,0.0
25,Proceso(8),12.210123224030054,12.210123224030054,0.0
25,Proceso(9),12.210123224030054,12.210123224030054,0.0
25,Proceso(10),12.210123224030054,12.210123224030054,0.0
25,Proceso(11),12.210123224030054,12.210123224030054,0.0
25,Proceso(12),12.210123224030054,12.210123224030054,0.0
25,Proceso(13),12.210123224030054,12.210123224030054,0.0
25,Proceso(14),12.210123224030054,25.927873061810665,13.71774983778061
25,Proceso(15),12.698038819253389,12.698038819253389,0.0
25,Proceso(16),12.698038819253389,12.698038819253389,0.0
25,Proceso(17),12.698038819253389,12.698038819253389,0.0
25,Proceso(18),12.698038819253389,25.927873061810665,13.229834242557276
25,Proceso(19),12.698038819253389,25.927873061810665,13.229834242557276
25,Proceso(20),23.40830819175393,25.927873061810665,2.5195648700567332
25,Proceso(21),23.40830819175393,23.40830819175393,0.0
25,Proceso(22),23.40830819175393,25.927873061810665,2.5195648700567332
25,Proceso(23),23.40830819175393,25.927873061810665,2.5195648700567332
25,Proceso(24),25.927873061810665,25.927873061810665,0.0
25,Proceso(25),25.927873061810665,25.927873061810665,0.0
50,Proceso(1),0,0,0
50,Proceso(2),0,0,0
50,Proceso(3),0,1.7489579400461401,1.7489579400461401
50,Proceso(4),1.4213234490859075,1.4213234490859075,0.0
50,Proceso(5),1.4213234490859075,1.4213234490859075,0.0
50,Proceso(6),1.4213234490859075,1.7489579400461401,0.32763449096023267
50,Proceso(7),1.4213234490859075,1.4213234490859075,0.0
50,Proceso(8),1.4213234490859075,1.7489579400461401,0.32763449096023267
50,Proceso(9),1.4213234490859075,1.4213234490859075,0.0
50,Proceso(10),1.4213234490859075,1.4213234490859075,0.0
50,Proceso(11),1.4213234490859075,1.4213234490859075,0.0
50,Proceso(12),1.4213234490859075,1.7489579400461401,0.32763449096023267
50,Proceso(13),1.4213234490859075,1.4213234490859075,0.0
50,Proceso(14),1.4213234490859075,2.447345012848671,1.0260215637627634
50,Proceso(15),1.7489579400461401,1.7489579400461401,0.0
50,Proceso(16),1.7489579400461401,1.7489579400461401,0.0
50,Proceso(17),1.7489579400461401,2.840004074507658,1.0910461344615177
50,Proceso(18),1.7489579400461401,1.7489579400461401,0.0
50,Proceso(19),1.7489579400461401,1.7489579400461401,0.0
50,Proceso(20),1.7489579400461401,2.840004074507658,1.0910461344615177
50,Proceso(21),1.7489579400461401,1.7489579400461401,0.0
50,Proceso(22),1.7489579400461401,1.7489579400461401,0.0
50,Proceso(23),1.7489579400461401,1.7489579400461401,0.0
50,Proceso(24),1.7489579400461401,1.7489579400461401,0.0
50,Proceso(25),1.7489579400461401,1.7489579400461401,0.0
50,Proceso(26),1.7489579400461401,2.840004074507658,1.0910461344615177
50,Proceso(27),1.7489579400461401,1.7489579400461401,0.0
50,Proceso(28),1.7489579400461401,2.840004074507658,1.0910461344615177
50,Proceso(29),2.447345012848671,2.840004074507658,0.3926590616589869
50,Proceso(30),2.447345012848671,2.840004074507658,0.3926590616589869
50,Proceso(31),2.840004074507658,2.840004074507658,0.0
50,Proceso(32),2.840004074507658,2.840004074507658,0.0
50,Proceso(33),2.840004074507658,2.840004074507658,0.0
50,Proceso(34),2.840004074507658,2.840004074507658,0.0
50,Proceso(35),2.840004074507658,2.840004074507658,0.0
50,Proceso(36),2.840004074507658,2.840004074507658,0.0
50,Proceso(37),2.840004074507658,23.40768785536497,20.567683780857312
50,Proceso(38),2.840004074507658,2.840004074507658,0.0
50,Proceso(39),2.840004074507658,2.840004074507658,0.0
50,Proceso(40),2.840004074507658,2.840004074507658,0.0
50,Proceso(41),2.840004074507658,23.40768785536497,20.567683780857312
50,Proceso(42),2.840004074507658,23.40768785536497,20.567683780857312
50,Proceso(43),2.840004074507658,23.40768785536497,20.567683780857312
50,Proceso(44),5.988980364838216,23.40768785536497,17.418707490526753
50,Proceso(45),5.988980364838216,5.988980364838216,0.0
50,Proceso(46),5.988980364838216,5.988980364838216,0.0
50,Proceso(47),5.988980364838216,5.988980364838216,0.0
50,Proceso(48),5.988980364838216,23.40768785536497,17.418707490526753
50,Proceso(49),23.40768785536497,23.40768785536497,0.0
50,Proceso(50),23.40768785536497,23.40768785536497,0.0
100,Proceso(1),0,22.66976479730418,22.66976479730418
100,Proceso(2),2.4696575582078326,2.4696575582078326,0.0
100,Proceso(3),2.4696575582078326,22.66976479730418,20.200107239096347
100,Proceso(4),2.4696575582078326,2.4696575582078326,0.0
100,Proceso(5),2.4696575582078326,2.4696575582078326,0.0
100,Proceso(6),2.4696575582078326,31.38895825802991,28.919300699822077
100,Proceso(7),4.840832945174437,4.840832945174437,0.0
100,Proceso(8),4.840832945174437,4.840832945174437,0.0
100,Proceso(9),4.840832945174437,4.840832945174437,0.0
100,Proceso(10),4.840832945174437,33.76420844425451,28.92337549908007
100,Proceso(11),4.840832945174437,33.76420844425451,28.92337549908007
100,Proceso(12),4.840832945174437,4.840832945174437,0.0
100,Proceso(13),4.840832945174437,33.76420844425451,28.92337549908007
100,Proceso(14),5.801631442418888,5.801631442418888,0.0
100,Proceso(15),5.801631442418888,33.76420844425451,27.96257700183562
100,Proceso(16),5.801631442418888,44.50490984490302,38.70327840248413
100,Proceso(17),22.66976479730418,22.66976479730418,0.0
100,Proceso(18),22.66976479730418,44.50490984490302,21.83514504759884
100,Proceso(19),31.38895825802991,31.38895825802991,0.0
100,Proceso(20),31.38895825802991,31.38895825802991,0.0
100,Proceso(21),31.38895825802991,31.38895825802991,0.0
100,Proceso(22),31.38895825802991,44.50490984490302,13.11595158687311
100,Proceso(23),31.38895825802991,44.50490984490302,13.11595158687311
100,Proceso(24),33.76420844425451,44.50490984490302,10.740701400648511
100,Proceso(25),33.76420844425451,33.76420844425451,0.0
100,Proceso(26),33.76420844425451,44.50490984490302,10.740701400648511
100,Proceso(27),33.76420844425451,48.19520772580279,14.430999281548281
100,Proceso(28),44.50490984490302,44.50490984490302,0.0
100,Proceso(29),44.50490984490302,56.76695194169341,12.262042096790388
100,Proceso(30),44.50490984490302,44.50490984490302,0.0
100,Proceso(31),44.50490984490302,56.76695194169341,12.262042096790388
100,Proceso(32),44.50490984490302,44.50490984490302,0.0
100,Proceso(33),44.50490984490302,56.76695194169341,12.262042096790388
100,Proceso(34),44.50490984490302,44.50490984490302,0.0
100,Proceso(35),44.50490984490302,61.088035756637574,16.583125911734555
100,Proceso(36),48.19520772580279,48.19520772580279,0.0
100,Proceso(37),48.19520772580279,48.19520772580279,0.0
100,Proceso(38),48.19520772580279,61.088035756637574,12.892828030834785
100,Proceso(39),48.19520772580279,48.19520772580279,0.0
100,Proceso(40),48.19520772580279,87.54938486402395,39.35417713822116
100,Proceso(41),56.76695194169341,56.76695194169341,0.0
100,Proceso(42),56.76695194169341,56.76695194169341,0.0
100,Proceso(43),56.76695194169341,56.76695194169341,0.0
100,Proceso(44),56.76695194169341,97.07431725085895,40.30736530916555
100,Proceso(45),56.76695194169341,97.07431725085895,40.30736530916555
100,Proceso(46),56.76695194169341,97.07431725085895,40.30736530916555
100,Proceso(47),56.76695194169341,97.07431725085895,40.30736530916555
100,Proceso(48),61.088035756637574,97.07431725085895,35.98628149422138
100,Proceso(49),61.088035756637574,61.088035756637574,0.0
100,Proceso(50),61.088035756637574,61.088035756637574,0.0
100,Proceso(51),61.088035756637574,97.07431725085895,35.98628149422138
100,Proceso(52),83.99618014077934,83.99618014077934,0.0
100,Proceso(53),83.99618014077934,97.07431725085895,13.07813711007961
100,Proceso(54),87.54938486402395,87.54938486402395,0.0
100,Proceso(55),87.54938486402395,87.54938486402395,0.0
100,Proceso(56),87.54938486402395,97.07431725085895,9.524932386835005
100,Proceso(57),97.07431725085895,97.07431725085895,0.0
100,Proceso(58),97.07431725085895,97.07431725085895,0.0
100,Proceso(59),97.07431725085895,97.07431725085895,0.0
100,Proceso(60),97.07431725085895,97.07431725085895,0.0
100,Proceso(61),97.07431725085895,97.07431725085895,0.0
100,Proceso(62),97.07431725085895,97.07431725085895,0.0
100,Proceso(63),97.07431725085895,97.07431725085895,0.0
100,Proceso(64),97.07431725085895,97.07431725085895,0.0
100,Proceso(65),97.07431725085895,97.07431725085895,0.0
100,Proceso(66),97.07431725085895,97.07431725085895,0.0
100,Proceso(67),97.07431725085895,97.07431725085895,0.0
100,Proceso(68),97.07431725085895,97.07431725085895,0.0
100,Proceso(69),97.07431725085895,101.27187827392005,4.197561023061098
100,Proceso(70),97.07431725085895,97.07431725085895,0.0
100,Proceso(71),97.07431725085895,97.07431725085895,0.0
100,Proceso(72),97.07431725085895,102.03344769551155,4.959130444652601
100,Proceso(73),98.43893109173098,102.03344769551155,3.5945166037805762
100,Proceso(74),98.43893109173098,98.43893109173098,0.0
100,Proceso(75),98.43893109173098,102.03344769551155,3.5945166037805762
100,Proceso(76),99.21022422873065,102.03344769551155,2.8232234667809024
100,Proceso(77),100.73892489072774,100.73892489072774,0.0
100,Proceso(78),100.73892489072774,100.73892489072774,0.0
100,Proceso(79),100.73892489072774,100.73892489072774,0.0
