Cantidad de Procesos,Nombre,Hora de Inicio,Hora de Fin,Tiempo Total
25,Proceso(1),0,7.237398465995746,7.237398465995746
25,Proceso(2),0,18.17029697071374,18.17029697071374
25,Proceso(3),0,0,0
25,Proceso(4),0,7.237398465995746,7.237398465995746
25,Proceso(5),0,0,0
25,Proceso(6),0,30.614403477510983,30.614403477510983
25,Proceso(7),0,10.849578392215847,10.849578392215847
25,Proceso(8),0,30.614403477510983,30.614403477510983
25,Proceso(9),7.236385282485292,11.77218253087844,4.535797248393148
25,Proceso(10),7.236385282485292,7.236385282485292,0.0
25,Proceso(11),7.236385282485292,11.77218253087844,4.535797248393148
25,Proceso(12),7.236385282485292,30.805937074276883,23.56955179179159
25,Proceso(13),7.236385282485292,7.236385282485292,0.0
25,Proceso(14),7.236385282485292,7.236385282485292,0.0
25,Proceso(15),7.236385282485292,30.614403477510983,23.37801819502569
25,Proceso(16),7.237398465995746,18.17029697071374,10.932898504717993
25,Proceso(17),10.849578392215847,10.849578392215847,0.0
25,Proceso(18),11.77218253087844,30.614403477510983,18.842220946632544
25,Proceso(19),17.696200947130535,35.84847451223445,18.15227356510392
25,Proceso(20),18.17029697071374,50.46666306219311,32.29636609147937
25,Proceso(21),18.17029697071374,30.805937074276883,12.635640103563144
25,Proceso(22),18.17029697071374,30.805937074276883,12.635640103563144
25,Proceso(23),30.614403477510983,30.614403477510983,0.0
25,Proceso(24),30.614403477510983,30.614403477510983,0.0
25,Proceso(25),30.614403477510983,30.805937074276883,0.19153359676590043
50,Proceso(1),0,0,0
50,Proceso(2),0,0,0
50,Proceso(3),0,93.89871610792588,93.89871610792588
50,Proceso(4),0,53.98874942551538,53.98874942551538
50,Proceso(5),0,93.89871610792588,93.89871610792588
50,Proceso(6),0,93.89871610792588,93.89871610792588
50,Proceso(7),0,45.646440690608046,45.646440690608046
50,Proceso(8),0.7617762412938801,93.89871610792588,93.136939866632
50,Proceso(9),11.498372481743635,11.498372481743635,0.0
50,Proceso(10),11.498372481743635,11.498372481743635,0.0
50,Proceso(11),11.498372481743635,111.62112324181801,100.12275076007438
50,Proceso(12),11.498372481743635,93.89871610792588,82.40034362618225
50,Proceso(13),11.498372481743635,94.5719767298247,83.07360424808107
50,Proceso(14),17.087460418464595,53.98874942551538,36.901289007050785
50,Proceso(15),20.82820090476099,20.82820090476099,0.0
50,Proceso(16),20.82820090476099,94.5719767298247,73.74377582506371
50,Proceso(17),21.81784604474747,94.5719767298247,72.75413068507723
50,Proceso(18),21.81784604474747,120.85135339937978,99.0335073546323
50,Proceso(19),27.104694850838445,93.89871610792588,66.79402125708744
50,Proceso(20),27.104694850838445,94.5719767298247,67.46728187898626
50,Proceso(21),27.942163727138443,27.942163727138443,0.0
50,Proceso(22),27.942163727138443,93.89871610792588,65.95655238078743
50,Proceso(23),35.92855577681828,35.92855577681828,0.0
50,Proceso(24),35.92855577681828,35.92855577681828,0.0
50,Proceso(25),46.208687119732474,46.208687119732474,0.0
50,Proceso(26),46.208687119732474,46.208687119732474,0.0
50,Proceso(27),93.89871610792588,93.89871610792588,0.0
50,Proceso(28),93.89871610792588,123.85859137250837,29.959875264582493
50,Proceso(29),93.89871610792588,123.85859137250837,29.959875264582493
50,Proceso(30),93.89871610792588,123.85859137250837,29.959875264582493
50,Proceso(31),94.5719767298247,119.37278186439087,24.800805134566176
50,Proceso(32),94.5719767298247,123.85859137250837,29.286614642683674
50,Proceso(33),94.5719767298247,94.5719767298247,0.0
50,Proceso(34),94.5719767298247,134.83090342100385,40.258926691179155
50,Proceso(35),94.99138915052598,145.8492208733472,50.85783172282123
50,Proceso(36),99.65242000921205,122.16210698687136,22.509686977659314
50,Proceso(37),101.90735979516334,134.83090342100385,32.92354362584051
50,Proceso(38),111.62112324181801,123.85859137250837,12.23746813069036
50,Proceso(39),112.91028971848762,123.85859137250837,10.948301654020753
50,Proceso(40),119.37278186439087,119.37278186439087,0.0
50,Proceso(41),119.37278186439087,134.83090342100385,15.45812155661298
50,Proceso(42),120.85135339937978,120.85135339937978,0.0
50,Proceso(43),120.85135339937978,120.85135339937978,0.0
50,Proceso(44),120.85135339937978,148.5088560281074,27.657502628727627
50,Proceso(45),123.85859137250837,134.83090342100385,10.972312048495482
50,Proceso(46),123.85859137250837,148.5088560281074,24.65026465559903
50,Proceso(47),124.16318229491202,145.8492208733472,21.686038578435188
50,Proceso(48),126.80386067108368,149.2134671476088,22.409606476525127
50,Proceso(49),126.80386067108368,148.5088560281074,21.70499535702372
50,Proceso(50),129.7615739019562,148.5088560281074,18.74728212615119
100,Proceso(1),0,28.434745196247057,28.434745196247057
100,Proceso(2),0,0,0
100,Proceso(3),0,21.144905687341893,21.144905687341893
100,Proceso(4),0,37.617506707185825,37.617506707185825
100,Proceso(5),1.2180743997183767,1.2180743997183767,0.0
100,Proceso(6),1.2180743997183767,22.872604344159903,21.654529944441528
100,Proceso(7),5.268935647575214,22.872604344159903,17.60366869658469
100,Proceso(8),5.268935647575214,5.268935647575214,0.0
100,Proceso(9),5.268935647575214,5.268935647575214,0.0
100,Proceso(10),5.268935647575214,39.950241384513795,34.68130573693858
100,Proceso(11),5.268935647575214,39.950241384513795,34.68130573693858
100,Proceso(12),19.642834877256515,39.950241384513795,20.30740650725728
100,Proceso(13),19.642834877256515,28.434745196247057,8.791910318990542
100,Proceso(14),21.144905687341893,82.00303651299171,60.85813082564982
