Cantidad de Procesos,Nombre,Hora de Inicio,Hora de Fin,Tiempo Total
25,Proceso(1),0,16.672733427564083,16.672733427564083
25,Proceso(2),1.1610547163336031,10.651974713457138,9.490919997123534
25,Proceso(3),1.1610547163336031,16.672733427564083,15.51167871123048
25,Proceso(4),2.725550359024089,2.725550359024089,0.0
25,Proceso(5),2.725550359024089,16.672733427564083,13.947183068539994
25,Proceso(6),6.069333246187317,10.651974713457138,4.582641467269821
25,Proceso(7),7.887666071150516,16.672733427564083,8.785067356413567
25,Proceso(8),7.887666071150516,16.672733427564083,8.785067356413567
25,Proceso(9),7.887666071150516,16.672733427564083,8.785067356413567
25,Proceso(10),9.727605480494915,17.176470459265868,7.448864978770953
25,Proceso(11),9.727605480494915,9.727605480494915,0.0
25,Proceso(12),9.727605480494915,17.176470459265868,7.448864978770953
25,Proceso(13),9.727605480494915,9.727605480494915,0.0
25,Proceso(14),9.727605480494915,9.727605480494915,0.0
25,Proceso(15),9.727605480494915,9.727605480494915,0.0
25,Proceso(16),9.727605480494915,16.672733427564083,6.945127947069167
25,Proceso(17),9.727605480494915,16.672733427564083,6.945127947069167
25,Proceso(18),10.651974713457138,10.651974713457138,0.0
25,Proceso(19),12.93879104643871,17.176470459265868,4.237679412827157
25,Proceso(20),15.646711263248083,15.646711263248083,0.0
25,Proceso(21),15.646711263248083,15.646711263248083,0.0
25,Proceso(22),15.646711263248083,22.26262769535721,6.6159164321091275
25,Proceso(23),15.646711263248083,17.176470459265868,1.5297591960177854
25,Proceso(24),16.672733427564083,17.176470459265868,0.5037370317017853
25,Proceso(25),16.672733427564083,16.672733427564083,0.0
50,Proceso(1),0,26.03254430160287,26.03254430160287
50,Proceso(2),3.227352014066216,3.227352014066216,0.0
50,Proceso(3),3.227352014066216,3.227352014066216,0.0
50,Proceso(4),3.227352014066216,14.945756424913096,11.71840441084688
50,Proceso(5),3.227352014066216,26.11619147275723,22.888839458691013
50,Proceso(6),3.227352014066216,3.227352014066216,0.0
