Cantidad de Procesos,Nombre,Hora de Inicio,Hora de Fin,Tiempo Total
25,Proceso(1),0,0,0
25,Proceso(2),0,0,0
25,Proceso(3),0,54.21840466057581,54.21840466057581
25,Proceso(4),0,41.05642995797071,41.05642995797071
25,Proceso(5),0,41.05642995797071,41.05642995797071
25,Proceso(6),0,37.213869446518906,37.213869446518906
25,Proceso(7),5.288104619426228,37.213869446518906,31.925764827092678
25,Proceso(8),5.614583360491759,44.124813735572864,38.51023037508111
25,Proceso(9),14.96897063571863,41.05642995797071,26.087459322252077
25,Proceso(10),14.96897063571863,14.96897063571863,0.0
25,Proceso(11),14.96897063571863,44.124813735572864,29.155843099854234
25,Proceso(12),23.577526567677083,23.577526567677083,0.0
25,Proceso(13),23.577526567677083,59.10975400173801,35.53222743406093
25,Proceso(14),24.452398013928736,24.452398013928736,0.0
25,Proceso(15),24.452398013928736,24.452398013928736,0.0
25,Proceso(16),24.452398013928736,59.10975400173801,34.657355987809275
25,Proceso(17),32.4091945629077,49.64673273605728,17.23753817314958
25,Proceso(18),32.4091945629077,59.10975400173801,26.70055943883031
25,Proceso(19),36.468809714996894,54.21840466057581,17.749594945578913
25,Proceso(20),37.213869446518906,37.213869446518906,0.0
25,Proceso(21),37.213869446518906,44.124813735572864,6.910944289053958
25,Proceso(22),37.213869446518906,59.10975400173801,21.895884555219105
25,Proceso(23),37.213869446518906,59.10975400173801,21.895884555219105
25,Proceso(24),41.05642995797071,59.10975400173801,18.053324043767304
25,Proceso(25),41.05642995797071,66.03254389519775,24.97611393722704
50,Proceso(1),0,20.92078284417119,20.92078284417119
50,Proceso(2),0,20.92078284417119,20.92078284417119
50,Proceso(3),0,0,0
50,Proceso(4),0,20.92078284417119,20.92078284417119
50,Proceso(5),0,17.254554813993288,17.254554813993288
50,Proceso(6),0.4071544435672549,0.4071544435672549,0.0
50,Proceso(7),0.4071544435672549,20.92078284417119,20.513628400603935
50,Proceso(8),1.8685229968873314,41.01913061001056,39.150607613123235
50,Proceso(9),1.8685229968873314,1.8685229968873314,0.0
50,Proceso(10),1.8685229968873314,19.055719998221424,17.18719700133409
50,Proceso(11),1.8685229968873314,20.92078284417119,19.052259847283857
50,Proceso(12),6.67029433817441,20.92078284417119,14.250488505996778
50,Proceso(13),6.67029433817441,6.67029433817441,0.0
50,Proceso(14),6.67029433817441,20.92078284417119,14.250488505996778
50,Proceso(15),6.67029433817441,20.92078284417119,14.250488505996778
50,Proceso(16),6.67029433817441,20.92078284417119,14.250488505996778
50,Proceso(17),7.796923080854502,20.92078284417119,13.123859763316688
50,Proceso(18),8.492002698205527,8.492002698205527,0.0
50,Proceso(19),8.492002698205527,8.492002698205527,0.0
50,Proceso(20),8.492002698205527,28.016648583328397,19.524645885122872
50,Proceso(21),16.101290385041562,27.466588767913464,11.365298382871902
