Cantidad de Procesos,Nombre,Hora de Inicio,Hora de Fin,Tiempo Total
25,Proceso(1),0,0,0
25,Proceso(2),0,2.5654457267416717,2.5654457267416717
25,Proceso(3),0,2.8383209938082636,2.8383209938082636
25,Proceso(4),0,0,0
25,Proceso(5),0,2.9796717851485908,2.9796717851485908
25,Proceso(6),0,0,0
25,Proceso(7),0,2.2997662741719624,2.2997662741719624
25,Proceso(8),0.5550435444150374,2.2997662741719624,1.744722729756925
25,Proceso(9),0.5550435444150374,0.5550435444150374,0.0
25,Proceso(10),0.5550435444150374,0.5550435444150374,0.0
25,Proceso(11),0.5550435444150374,3.202469833727737,2.6474262893126994
25,Proceso(12),0.6282495973148563,2.9796717851485908,2.3514221878337347
25,Proceso(13),1.2981313425766416,2.9796717851485908,1.6815404425719491
25,Proceso(14),1.2981313425766416,1.2981313425766416,0.0
25,Proceso(15),1.2981313425766416,1.2981313425766416,0.0
25,Proceso(16),1.2981313425766416,1.2981313425766416,0.0
25,Proceso(17),1.2981313425766416,2.5654457267416717,1.26731438416503
25,Proceso(18),1.2981313425766416,2.8383209938082636,1.540189651231622
25,Proceso(19),1.9853454025009754,1.9853454025009754,0.0
25,Proceso(20),2.024975946813012,2.024975946813012,0.0
25,Proceso(21),2.024975946813012,2.8383209938082636,0.8133450469952517
25,Proceso(22),2.2997662741719624,2.2997662741719624,0.0
25,Proceso(23),2.2997662741719624,2.2997662741719624,0.0
25,Proceso(24),2.2997662741719624,2.9796717851485908,0.6799055109766283
25,Proceso(25),2.5654457267416717,2.9796717851485908,0.41422605840691906
50,Proceso(1),0,0,0
50,Proceso(2),0,1.7660092793517532,1.7660092793517532
50,Proceso(3),0,4.522875672662643,4.522875672662643
50,Proceso(4),0,0,0
50,Proceso(5),0,1.8834748165083819,1.8834748165083819
50,Proceso(6),0,0,0
50,Proceso(7),0,3.5349531284428655,3.5349531284428655
50,Proceso(8),0,2.70750169031433,2.70750169031433
50,Proceso(9),0.4717222910757366,2.70750169031433,2.2357793992385933
50,Proceso(10),0.4717222910757366,4.522875672662643,4.051153381586906
50,Proceso(11),0.9047817003900436,0.9047817003900436,0.0
50,Proceso(12),0.9047817003900436,4.522875672662643,3.6180939722725993
50,Proceso(13),0.9047817003900436,4.522875672662643,3.6180939722725993
50,Proceso(14),0.9047817003900436,3.5349531284428655,2.630171428052822
50,Proceso(15),1.7660092793517532,1.7660092793517532,0.0
50,Proceso(16),1.7660092793517532,4.522875672662643,2.7568663933108897
50,Proceso(17),1.7660092793517532,4.389728146763054,2.623718867411301
50,Proceso(18),1.8834748165083819,4.522875672662643,2.639400856154261
50,Proceso(19),1.8834748165083819,4.389728146763054,2.506253330254672
50,Proceso(20),2.70750169031433,11.298559256317487,8.591057566003158
50,Proceso(21),3.5349531284428655,4.522875672662643,0.9879225442197774
50,Proceso(22),3.5349531284428655,3.5349531284428655,0.0
50,Proceso(23),4.389728146763054,15.314002293889642,10.924274147126589
50,Proceso(24),4.522875672662643,4.522875672662643,0.0
50,Proceso(25),4.522875672662643,4.522875672662643,0.0
50,Proceso(26),4.522875672662643,15.314002293889642,10.791126621226999
50,Proceso(27),4.522875672662643,15.314002293889642,10.791126621226999
50,Proceso(28),4.522875672662643,4.522875672662643,0.0
50,Proceso(29),4.522875672662643,11.269772256866624,6.746896584203981
50,Proceso(30),4.522875672662643,15.314002293889642,10.791126621226999
50,Proceso(31),4.522875672662643,4.522875672662643,0.0
50,Proceso(32),4.522875672662643,11.298559256317487,6.775683583654844
50,Proceso(33),7.311330419275294,11.298559256317487,3.987228837042193
50,Proceso(34),8.261251228410208,11.298559256317487,3.0373080279072795
50,Proceso(35),8.54718771211661,8.54718771211661,0.0
50,Proceso(36),8.54718771211661,15.314002293889642,6.766814581773032
50,Proceso(37),8.895896172056144,15.314002293889642,6.418106121833498
50,Proceso(38),9.640443309417249,16.092251988776635,6.451808679359386
50,Proceso(39),9.73709563681881,15.314002293889642,5.5769066570708326
50,Proceso(40),9.73709563681881,11.449644113581272,1.7125484767624624
50,Proceso(41),10.145812202880352,15.314002293889642,5.16819009100929
50,Proceso(42),10.145812202880352,16.092251988776635,5.946439785896283
50,Proceso(43),10.145812202880352,15.314002293889642,5.16819009100929
50,Proceso(44),10.145812202880352,12.754647639313259,2.6088354364329067
50,Proceso(45),11.091812243818307,11.091812243818307,0.0
50,Proceso(46),11.269772256866624,16.092251988776635,4.822479731910011
50,Proceso(47),11.298559256317487,15.314002293889642,4.015443037572155
50,Proceso(48),11.298559256317487,11.298559256317487,0.0
50,Proceso(49),12.754647639313259,17.931943050699868,5.177295411386609
50,Proceso(50),15.155550296988922,16.092251988776635,0.9367016917877127
100,Proceso(1),0,1.4779595397031646,1.4779595397031646
100,Proceso(2),0,9.797977118937057,9.797977118937057
100,Proceso(3),0,10.090661978598636,10.090661978598636
100,Proceso(4),0,11.238847751259806,11.238847751259806
100,Proceso(5),0,4.304214912296638,4.304214912296638
100,Proceso(6),0.2690226797628608,4.304214912296638,4.0351922325337775
100,Proceso(7),0.2690226797628608,10.090661978598636,9.821639298835775
100,Proceso(8),0.383081314447421,0.383081314447421,0.0
100,Proceso(9),0.383081314447421,10.090661978598636,9.707580664151214
100,Proceso(10),0.383081314447421,0.383081314447421,0.0
100,Proceso(11),0.383081314447421,0.383081314447421,0.0
100,Proceso(12),0.383081314447421,10.090661978598636,9.707580664151214
100,Proceso(13),0.383081314447421,10.090661978598636,9.707580664151214
100,Proceso(14),0.383081314447421,7.232958225456118,6.849876911008697
