Cantidad de Procesos,Nombre,Hora de Inicio,Hora de Fin,Tiempo Total
25,Proceso(1),0,0,0
25,Proceso(2),0,52.150850638503705,52.150850638503705
25,Proceso(3),0.2415105176809866,52.150850638503705,51.90934012082272
25,Proceso(4),15.375965772750877,15.375965772750877,0.0
25,Proceso(5),15.375965772750877,52.150850638503705,36.774884865752824
25,Proceso(6),15.375965772750877,52.150850638503705,36.774884865752824
25,Proceso(7),18.16895336955154,18.16895336955154,0.0
25,Proceso(8),18.16895336955154,66.91258458936466,48.74363121981311
25,Proceso(9),18.16895336955154,52.150850638503705,33.98189726895217
25,Proceso(10),18.16895336955154,52.150850638503705,33.98189726895217
25,Proceso(11),18.16895336955154,66.91258458936466,48.74363121981311
25,Proceso(12),37.4304709356518,66.91258458936466,29.482113653712858
25,Proceso(13),38.16073400345854,58.212208404396854,20.05147440093831
25,Proceso(14),38.16073400345854,66.91258458936466,28.751850585906112
25,Proceso(15),38.16073400345854,38.16073400345854,0.0
25,Proceso(16),38.16073400345854,38.16073400345854,0.0
25,Proceso(17),38.16073400345854,66.91258458936466,28.751850585906112
25,Proceso(18),38.16073400345854,38.16073400345854,0.0
25,Proceso(19),38.16073400345854,38.16073400345854,0.0
25,Proceso(20),38.16073400345854,78.26937564081649,40.10864163735795
25,Proceso(21),38.16073400345854,78.26937564081649,40.10864163735795
25,Proceso(22),38.16073400345854,66.91258458936466,28.751850585906112
25,Proceso(23),38.16073400345854,66.91258458936466,28.751850585906112
25,Proceso(24),38.16073400345854,78.26937564081649,40.10864163735795
25,Proceso(25),40.01450143369774,78.26937564081649,38.25487420711875
50,Proceso(1),0,80.9090089547562,80.9090089547562
50,Proceso(2),1.7652744458499787,133.09003309052036,131.3247586446704
50,Proceso(3),3.545048209062602,3.545048209062602,0.0
50,Proceso(4),3.545048209062602,182.22344756536523,178.67839935630263
50,Proceso(5),7.167426616442996,82.79118569225986,75.62375907581686
50,Proceso(6),32.25428270845233,82.79118569225986,50.53690298380753
50,Proceso(7),34.42473615949739,82.79118569225986,48.366449532762466
50,Proceso(8),56.12627725381823,82.79118569225986,26.66490843844163
50,Proceso(9),63.94701388437439,63.94701388437439,0.0
50,Proceso(10),63.94701388437439,160.16451779956247,96.21750391518808
50,Proceso(11),63.94701388437439,197.35106527603114,133.40405139165674
50,Proceso(12),70.21120765048322,82.79118569225986,12.579978041776641
50,Proceso(13),70.21120765048322,82.79118569225986,12.579978041776641
50,Proceso(14),76.03295947485546,82.79118569225986,6.758226217404399
50,Proceso(15),76.03295947485546,168.21175561509284,92.17879614023738
50,Proceso(16),76.03295947485546,168.21175561509284,92.17879614023738
50,Proceso(17),76.03295947485546,168.21175561509284,92.17879614023738
50,Proceso(18),79.59159420749724,197.35106527603114,117.7594710685339
50,Proceso(19),79.59159420749724,79.59159420749724,0.0
50,Proceso(20),79.59159420749724,103.56821985944889,23.97662565195165
50,Proceso(21),79.59159420749724,79.59159420749724,0.0
50,Proceso(22),79.59159420749724,197.35106527603114,117.7594710685339
50,Proceso(23),79.59159420749724,118.12582216396041,38.53422795646317
50,Proceso(24),79.59159420749724,79.59159420749724,0.0
50,Proceso(25),79.59159420749724,79.59159420749724,0.0
50,Proceso(26),79.59159420749724,182.22344756536523,102.631853357868
50,Proceso(27),79.59159420749724,121.77067342634736,42.17907921885012
50,Proceso(28),79.59159420749724,79.59159420749724,0.0
50,Proceso(29),79.59159420749724,182.22344756536523,102.631853357868
50,Proceso(30),81.49658376258715,182.22344756536523,100.72686380277808
50,Proceso(31),82.79118569225986,82.79118569225986,0.0
50,Proceso(32),103.56821985944889,197.35106527603114,93.78284541658225
50,Proceso(33),105.32823734444804,105.32823734444804,0.0
50,Proceso(34),105.32823734444804,197.35106527603114,92.0228279315831
50,Proceso(35),118.12582216396041,197.35106527603114,79.22524311207073
50,Proceso(36),118.12582216396041,197.35106527603114,79.22524311207073
50,Proceso(37),118.12582216396041,118.12582216396041,0.0
50,Proceso(38),118.12582216396041,197.35106527603114,79.22524311207073
50,Proceso(39),133.09003309052036,197.35106527603114,64.26103218551077
50,Proceso(40),135.55566938527267,135.55566938527267,0.0
50,Proceso(41),135.55566938527267,182.22344756536523,46.66777818009257
50,Proceso(42),143.59553853350107,182.22344756536523,38.627909031864164
50,Proceso(43),143.59553853350107,204.16070406750038,60.565165533999306
50,Proceso(44),144.16190914468254,197.35106527603114,53.1891561313486
50,Proceso(45),160.16451779956247,160.16451779956247,0.0
50,Proceso(46),160.16451779956247,160.16451779956247,0.0
50,Proceso(47),160.16451779956247,204.16070406750038,43.9961862679379
50,Proceso(48),163.9332916602801,163.9332916602801,0.0
