Cantidad de Procesos,Nombre,Hora de Inicio,Hora de Fin,Tiempo Total
25,Proceso(1),0,0,0
25,Proceso(2),0,0,0
25,Proceso(3),0,8.826179916778651,8.826179916778651
25,Proceso(4),0,8.826179916778651,8.826179916778651
25,Proceso(5),0.29021903552313477,5.401519603322265,5.11130056779913
25,Proceso(6),0.29021903552313477,5.401519603322265,5.11130056779913
25,Proceso(7),0.29021903552313477,0.29021903552313477,0.0
25,Proceso(8),0.29021903552313477,5.401519603322265,5.11130056779913
25,Proceso(9),0.29021903552313477,8.826179916778651,8.535960881255516
25,Proceso(10),0.29021903552313477,0.29021903552313477,0.0
25,Proceso(11),0.29021903552313477,8.826179916778651,8.535960881255516
25,Proceso(12),0.29021903552313477,0.29021903552313477,0.0
25,Proceso(13),0.29021903552313477,5.601110262210656,5.310891226687521
25,Proceso(14),0.29021903552313477,5.601110262210656,5.310891226687521
25,Proceso(15),0.29021903552313477,5.601110262210656,5.310891226687521
25,Proceso(16),0.8359044639109138,8.826179916778651,7.9902754528677375
25,Proceso(17),0.8359044639109138,5.601110262210656,4.765205798299743
25,Proceso(18),0.8359044639109138,0.8359044639109138,0.0
25,Proceso(19),0.8359044639109138,8.826179916778651,7.9902754528677375
25,Proceso(20),1.1193831524873477,8.826179916778651,7.706796764291303
25,Proceso(21),1.1193831524873477,8.826179916778651,7.706796764291303
25,Proceso(22),2.36774375795496,2.36774375795496,0.0
25,Proceso(23),2.36774375795496,6.088067838893418,3.7203240809384583
25,Proceso(24),2.681757581783293,8.826179916778651,6.144422334995358
25,Proceso(25),2.681757581783293,8.826179916778651,6.144422334995358
50,Proceso(1),0,19.296968385604597,19.296968385604597
50,Proceso(2),1.8300961547506045,27.92097808786154,26.090881933110936
50,Proceso(3),1.8300961547506045,1.8300961547506045,0.0
50,Proceso(4),1.8300961547506045,27.92097808786154,26.090881933110936
50,Proceso(5),1.8300961547506045,8.363204096851419,6.5331079421008145
50,Proceso(6),1.8300961547506045,8.363204096851419,6.5331079421008145
50,Proceso(7),2.6194292437374456,2.6194292437374456,0.0
50,Proceso(8),2.6194292437374456,2.6194292437374456,0.0
50,Proceso(9),2.6194292437374456,27.970768377903788,25.35133913416634
50,Proceso(10),3.0415378652028973,27.970768377903788,24.92923051270089
50,Proceso(11),3.30087486787339,8.363204096851419,5.0623292289780295
50,Proceso(12),3.7975991633125847,24.732726931659716,20.93512776834713
50,Proceso(13),4.460200549854007,24.732726931659716,20.272526381805708
50,Proceso(14),5.267702767244861,24.732726931659716,19.465024164414857
50,Proceso(15),5.267702767244861,10.055693112805697,4.787990345560836
50,Proceso(16),5.267702767244861,24.732726931659716,19.465024164414857
50,Proceso(17),6.747565810052715,6.747565810052715,0.0
50,Proceso(18),6.747565810052715,10.333384204261458,3.5858183942087427
